title,price,item_id,genres_Action,genres_Adventure,genres_Free to Play,t_recom,t_sent_neg,t_sent_pos
spec ops: the line,29.99,50300,0,1,0,75,16,60
sins of a solar empire®: rebellion,39.99,204880,0,0,0,22,3,19
iron front: digital war edition,14.99,91330,1,0,0,1,0,1
iron front: digital war edition,14.99,91330,0,0,0,1,0,1
stronghold 3 gold,29.99,47400,0,0,0,3,2,3
conflict desert storm™,6.99,211780,1,0,0,1,0,1
binding of isaac: wrath of the lamb,2.99,113204,1,0,0,4,0,5
binding of isaac: wrath of the lamb,2.99,113204,0,1,0,4,0,5
binding of isaac: wrath of the lamb,2.99,113204,0,0,0,4,0,5
oil rush tower defense map pack,0.99,200396,0,0,0,1,1,0
alan wake's american nightmare,9.99,202750,1,0,0,4,1,5
alan wake's american nightmare,9.99,202750,0,1,0,4,1,5
thief™ ii: the metal age,6.99,211740,1,0,0,1,0,1
thief™ ii: the metal age,6.99,211740,0,0,0,1,0,1
thief™ gold,6.99,211600,1,0,0,6,0,6
thief™ gold,6.99,211600,0,0,0,6,0,6
fieldrunners,4.99,209690,0,0,0,1,0,1
port royale 3,14.99,205610,1,0,0,1,0,1
port royale 3,14.99,205610,0,0,0,1,0,1
botanicula,9.99,207690,0,1,0,1,0,1
botanicula,9.99,207690,0,0,0,1,0,1
dynamite jack,9.99,202730,1,0,0,1,0,1
dynamite jack,9.99,202730,0,1,0,1,0,1
dynamite jack,9.99,202730,0,0,0,1,0,1
nexuiz,9.99,96800,1,0,0,1,0,1
the dream machine: chapter 1 &amp; 2,3.99,94300,0,1,0,1,0,1
the dream machine: chapter 1 &amp; 2,3.99,94300,0,0,0,1,0,1
sonic the hedgehog 4 - episode ii,9.99,203650,0,1,0,2,0,2
macguffin's curse,9.99,58230,0,1,0,1,0,1
macguffin's curse,9.99,58230,0,0,0,1,0,1
blades of time,9.99,208670,1,0,0,4,0,4
blades of time,9.99,208670,0,1,0,4,0,4
revelations 2012,0.0,201070,1,0,0,0,1,0
revelations 2012,0.0,201070,0,0,0,0,1,0
lone survivor: the director's cut,14.99,209830,1,0,0,2,1,1
lone survivor: the director's cut,14.99,209830,0,1,0,2,1,1
lone survivor: the director's cut,14.99,209830,0,0,0,2,1,1
the walking dead,24.99,207610,0,1,0,133,24,110
warlock - master of the arcane,24.99,203630,0,0,0,1,0,1
naval war: arctic circle,19.99,200050,0,0,0,1,1,0
legend of grimrock,14.99,207170,0,1,0,7,2,5
legend of grimrock,14.99,207170,0,0,0,7,2,5
superbrothers: sword &amp; sworcery ep,7.99,204060,0,1,0,2,0,2
superbrothers: sword &amp; sworcery ep,7.99,204060,0,0,0,2,0,2
the witcher 2: assassins of kings enhanced edition,19.99,20920,0,0,0,33,8,28
insanely twisted shadow planet,14.99,205730,1,0,0,1,1,0
insanely twisted shadow planet,14.99,205730,0,1,0,1,1,0
insanely twisted shadow planet,14.99,205730,0,0,0,1,1,0
super mnc,0.0,104700,0,0,1,33,3,38
super mnc,0.0,104700,1,0,0,33,3,38
super mnc,0.0,104700,0,0,0,33,3,38
sniper elite v2,19.99,63380,1,0,0,53,6,51
mount &amp; blade: warband - napoleonic wars,9.99,48705,1,0,0,4,1,4
mount &amp; blade: warband - napoleonic wars,9.99,48705,0,0,0,4,1,4
all zombies must die!: scorepocalypse,4.99,209360,1,0,0,1,0,1
all zombies must die!: scorepocalypse,4.99,209360,0,0,0,1,0,1
fallen earth free2play,0.0,113420,0,0,1,23,8,24
fallen earth free2play,0.0,113420,0,0,0,23,8,24
wargame: european escalation,9.99,58610,0,0,0,4,2,4
really big sky,4.99,201570,1,0,0,3,1,2
really big sky,4.99,201570,0,0,0,3,1,2
stronghold kingdoms,0.0,47410,0,0,1,14,6,18
stronghold kingdoms,0.0,47410,0,0,0,14,6,18
auditorium,6.99,205870,0,0,0,1,0,1
shank 2,9.99,102840,1,0,0,3,0,3
shank 2,9.99,102840,0,1,0,3,0,3
shank 2,9.99,102840,0,0,0,3,0,3
"warhammer 40,000: space marine - power sword",2.99,55345,1,0,0,0,0,1
kingdoms of amalur: reckoning™,19.99,102500,1,0,0,14,2,13
kingdoms of amalur: reckoning™,19.99,102500,0,0,0,14,2,13
unstoppable gorg,9.99,18120,1,0,0,1,0,1
unstoppable gorg,9.99,18120,0,0,0,1,0,1
the darkness ii,29.99,67370,1,0,0,17,4,15
"warhammer 40,000: space marine - iron hands chapter pack dlc",2.99,55475,1,0,0,1,1,0
age of empires® iii: complete collection,39.99,105450,0,0,0,26,1,26
everquest® ii free-to-play. your way.™,0.0,201230,0,0,1,1,0,1
everquest® ii free-to-play. your way.™,0.0,201230,0,0,0,1,0,1
saints row: the third,9.99,55230,1,0,0,146,17,131
gemini rue,9.99,80310,0,1,0,1,0,1
gemini rue,9.99,80310,0,0,0,1,0,1
renegade ops,15.0,99300,1,0,0,2,0,2
bloodline champions,0.0,6370,1,0,0,1,0,1
bloodline champions,0.0,6370,0,0,1,1,0,1
bloodline champions,0.0,6370,0,0,0,1,0,1
take on helicopters,19.99,65730,0,0,0,1,0,1
inmomentum,9.99,110400,0,0,0,1,0,1
lord of the rings: war in the north,19.99,32800,1,0,0,13,3,12
lord of the rings: war in the north,19.99,32800,0,0,0,13,3,12
worms,7.99,70640,0,0,0,1,1,0
dungeon defenders,14.99,65800,1,0,0,39,1,38
dungeon defenders,14.99,65800,0,0,0,39,1,38
worms crazy golf,9.99,70620,0,0,0,1,0,1
payday™ the heist,14.99,24240,1,0,0,129,13,127
steel storm: burning retribution,14.99,96200,1,0,0,0,0,1
steel storm: burning retribution,14.99,96200,0,0,0,0,0,1
rage,9.99,9200,1,0,0,13,2,12
orcs must die!,9.99,102600,1,0,0,5,0,5
orcs must die!,9.99,102600,0,0,0,5,0,5
serious sam double d xxl,9.99,111600,1,0,0,2,1,1
serious sam double d xxl,9.99,111600,0,0,0,2,1,1
call of duty®: black ops - rezurrection content pack,14.99,42719,1,0,0,2,0,2
nuclear dawn,9.99,17710,1,0,0,3,2,4
nuclear dawn,9.99,17710,0,0,0,3,2,4
fallout new vegas®: gun runners’ arsenal™,1.99,72840,1,0,0,1,0,1
fallout new vegas®: gun runners’ arsenal™,1.99,72840,0,0,0,1,0,1
worms ultimate mayhem,14.99,70600,0,0,0,1,0,2
demolition inc.,5.99,98600,1,0,0,3,1,2
demolition inc.,5.99,98600,0,0,0,3,1,2
bastion,14.99,107100,1,0,0,69,2,67
bastion,14.99,107100,0,0,0,69,2,67
from dust,14.99,33460,0,1,0,3,2,3
from dust,14.99,33460,0,0,0,3,2,3
dead horde,9.99,27940,1,0,0,0,1,0
dead horde,9.99,27940,0,0,0,0,1,0
super street fighter iv: arcade edition - arcade challengers pack,3.99,45797,1,0,0,1,0,1
e.y.e: divine cybermancy,9.99,91700,1,0,0,13,3,11
e.y.e: divine cybermancy,9.99,91700,0,0,0,13,3,11
supreme ruler: cold war,9.99,73220,0,0,0,1,0,1
limbo,9.99,48000,0,1,0,24,1,23
limbo,9.99,48000,0,0,0,24,1,23
arma: gold edition,9.99,65780,1,0,0,1,0,1
arma: gold edition,9.99,65780,0,0,0,1,0,1
breath of death vii,2.99,107300,0,0,0,1,0,1
critical mass,1.99,105300,0,0,0,2,1,1
cthulhu saves the world,2.99,107310,0,0,0,4,1,3
dungeons of dredmor,4.99,98800,0,0,0,7,3,4
trapped dead,4.99,46540,1,0,0,1,2,0
trapped dead,4.99,46540,0,0,0,1,2,0
operation flashpoint: red river,9.99,44340,1,0,0,0,1,0
operation flashpoint: red river,9.99,44340,0,0,0,0,1,0
red faction®: armageddon™,19.99,55110,1,0,0,4,1,4
jamestown,9.99,94200,1,0,0,3,0,3
jamestown,9.99,94200,0,0,0,3,0,3
trainz™ simulator 12,19.99,24670,0,0,0,2,0,2
cargo! the quest for gravity,9.99,41740,1,0,0,3,1,2
cargo! the quest for gravity,9.99,41740,0,1,0,3,1,2
cargo! the quest for gravity,9.99,41740,0,0,0,3,1,2
capsized,9.99,95300,1,0,0,1,0,1
capsized,9.99,95300,0,0,0,1,0,1
mount &amp; blade: with fire &amp; sword,9.99,48720,1,0,0,9,0,10
mount &amp; blade: with fire &amp; sword,9.99,48720,0,0,0,9,0,10
section 8®: prejudice™,9.99,97100,1,0,0,3,1,2
dwarfs!?,9.99,35480,0,0,0,5,1,4
the tiny bang story,4.99,96000,0,1,0,2,0,2
the tiny bang story,4.99,96000,0,0,0,2,0,2
beep,1.99,104200,0,1,0,2,2,0
beep,1.99,104200,0,0,0,2,2,0
garshasp: the monster slayer,4.99,99400,1,0,0,0,1,0
garshasp: the monster slayer,4.99,99400,0,0,0,0,1,0
hydrophobia: prophecy,4.99,92000,1,0,0,2,2,2
hydrophobia: prophecy,4.99,92000,0,1,0,2,2,2
hydrophobia: prophecy,4.99,92000,0,0,0,2,2,2
lume,5.99,105100,0,1,0,0,0,1
lume,5.99,105100,0,0,0,0,0,1
terraria,9.99,105600,1,0,0,655,64,607
terraria,9.99,105600,0,1,0,655,64,607
terraria,9.99,105600,0,0,0,655,64,607
brink,0.0,22350,1,0,0,5,3,5
brink,0.0,22350,0,0,1,5,3,5
detour,4.99,92100,0,0,0,2,1,2
naval warfare,2.99,98500,1,0,0,1,0,1
naval warfare,2.99,98500,0,0,0,1,0,1
ibomber defense,4.99,104000,0,0,0,1,0,1
nightsky,9.99,99700,0,0,0,3,0,3
spacechem,9.99,92800,0,0,0,7,0,9
crazy taxi,7.99,71230,1,0,0,4,0,4
crazy taxi,7.99,71230,0,0,0,4,0,4
atom zombie smasher,9.99,55040,0,0,0,4,1,3
post apocalyptic mayhem,9.99,91900,1,0,0,5,1,4
post apocalyptic mayhem,9.99,91900,0,0,0,5,1,4
revenge of the titans,9.99,93200,1,0,0,2,0,2
revenge of the titans,9.99,93200,0,0,0,2,0,2
assassin’s creed® brotherhood,19.99,48190,1,0,0,7,1,8
assassin’s creed® brotherhood,19.99,48190,0,1,0,7,1,8
crysis 2 - maximum edition,29.99,108800,1,0,0,12,1,11
cloning clyde,4.99,91800,0,0,0,1,0,1
shift 2 unleashed,19.99,47920,0,0,0,2,1,2
dungeon siege,6.99,39190,0,0,0,1,0,2
fallout new vegas: dead money,4.99,72730,1,0,0,1,0,2
fallout new vegas: dead money,4.99,72730,0,0,0,1,0,2
cities in motion,19.99,73010,0,0,0,1,0,1
men of war: assault squad,9.99,64000,0,0,0,10,2,8
painkiller redemption,4.99,65560,1,0,0,1,1,0
magicka,9.99,42910,1,0,0,76,9,69
magicka,9.99,42910,0,0,0,76,9,69
swords and soldiers hd,9.99,63500,1,0,0,2,0,2
swords and soldiers hd,9.99,63500,0,0,0,2,0,2
bejeweled® 3,4.99,78000,0,0,0,2,1,1
rush,4.99,38720,0,0,0,3,0,4
greed corp,9.99,48950,0,0,0,1,1,0
need for speed: hot pursuit,19.99,47870,0,0,0,9,2,11
eve online,0.0,8500,1,0,0,7,3,9
eve online,0.0,8500,0,0,1,7,3,9
eve online,0.0,8500,0,0,0,7,3,9
zen bound 2,4.99,61600,0,0,0,3,0,3
mx vs. atv reflex,19.99,55140,0,0,0,8,0,8
nail'd,4.99,40380,0,0,0,0,0,1
dragon age: origins - ultimate edition,29.99,47810,0,0,0,13,2,11
blood bowl® legendary edition,9.99,58520,0,0,0,1,1,0
bloody good time,4.99,2450,1,0,0,4,1,4
winter voices,4.99,72900,0,1,0,1,0,1
winter voices,4.99,72900,0,0,0,1,0,1
arcania,19.99,39690,0,0,0,1,0,1
delve deeper,4.99,63800,0,1,0,0,0,1
delve deeper,4.99,63800,0,0,0,0,0,1
dead rising® 2,19.99,45740,1,0,0,4,1,8
dead rising® 2,19.99,45740,0,1,0,4,1,8
nyxquest: kindred spirits,2.99,57000,1,0,0,1,0,1
nyxquest: kindred spirits,2.99,57000,0,1,0,1,0,1
front mission evolved,9.99,43000,1,0,0,1,0,1
axel &amp; pixel,4.99,8970,0,0,0,0,1,0
lugaru hd,9.99,25010,1,0,0,2,1,1
numen: contest of heroes,7.99,60800,0,0,0,1,0,1
sword of the stars: complete collection,9.99,42890,0,0,0,1,0,1
riven: the sequel to myst,5.99,63610,0,1,0,1,0,1
riven: the sequel to myst,5.99,63610,0,0,0,1,0,1
eversion,4.99,33680,0,0,0,3,0,3
jolly rover,9.99,58200,0,1,0,1,0,1
jolly rover,9.99,58200,0,0,0,1,0,1
sniper: ghost warrior,7.99,34830,1,0,0,4,3,3
just cause 2: monster truck dlc,0.99,35091,1,0,0,1,2,0
just cause 2: monster truck dlc,0.99,35091,0,1,0,1,2,0
day of defeat: source,9.99,300,1,0,0,26,1,27
future wars,4.99,46440,0,0,0,1,0,1
chaser,4.99,39670,1,0,0,2,0,2
arma 2: operation arrowhead,19.99,33930,1,0,0,77,6,75
arma 2: operation arrowhead,19.99,33930,0,0,0,77,6,75
f.e.a.r.,54.99,21090,1,0,0,7,3,4
tropico 3: absolute power,9.99,57600,0,0,0,2,0,2
star wars™ empire at war - gold pack,19.99,32470,0,0,0,4,1,3
napoleon: total war™,19.99,34030,0,0,0,20,5,16
battlefield: bad company™ 2,19.99,24960,1,0,0,37,11,31
supreme commander 2,12.99,40100,0,0,0,15,3,13
star wolves 3: civil war,4.99,46260,0,0,0,1,0,1
silent hunter 5®: battle of the atlantic,9.99,48110,0,0,0,1,0,1
assassin's creed 2 deluxe edition,19.99,33230,1,0,0,28,6,27
assassin's creed 2 deluxe edition,19.99,33230,0,1,0,28,6,27
just cause 2,14.99,8190,1,0,0,162,24,145
just cause 2,14.99,8190,0,1,0,162,24,145
"warhammer® 40,000: dawn of war® ii chaos rising",19.99,20570,0,0,0,5,0,6
command &amp; conquer 4: tiberian twilight,19.99,47700,0,0,0,1,1,2
sol survivor,9.99,45000,0,0,0,2,0,2
zero gear,4.99,18820,1,0,0,3,0,3
zero gear,4.99,18820,0,0,0,3,0,3
aliens versus predator classic 2000,4.99,3730,1,0,0,5,0,5
dark void™,9.99,45710,1,0,0,1,1,0
dark void™,9.99,45710,0,1,0,1,1,0
mass effect 2,19.99,24980,0,0,0,17,2,16
toki tori,4.99,38700,0,0,0,3,0,3
secret of the magic crystals,4.99,45100,0,0,0,8,1,8
aliens vs. predator™,14.99,10680,1,0,0,19,2,20
bioshock® 2,19.99,8850,1,0,0,13,4,11
s.t.a.l.k.e.r.: call of pripyat,19.99,41700,1,0,0,7,0,7
s.t.a.l.k.e.r.: call of pripyat,19.99,41700,0,0,0,7,0,7
galcon fusion,9.99,44200,0,0,0,1,1,0
left 4 dead 2,19.99,550,1,0,0,687,94,608
king's bounty: armored princess,9.99,3170,0,0,0,1,0,1
altitude,0.0,41300,1,0,0,6,0,6
altitude,0.0,41300,0,0,1,6,0,6
altitude,0.0,41300,0,0,0,6,0,6
9th company: roots of terror,9.99,12480,0,0,0,0,0,1
borderlands: the zombie island of dr. ned,9.99,8990,1,0,0,1,0,1
borderlands: the zombie island of dr. ned,9.99,8990,0,0,0,1,0,1
earthworm jim 3d,19.99,41600,1,0,0,1,0,1
earthworm jim 3d,19.99,41600,0,1,0,1,0,1
cricket revolution,2.99,25500,0,0,0,1,0,1
ai war: fleet command,9.99,40400,0,0,0,3,0,3
metal drift,9.99,32200,1,0,0,1,0,1
metal drift,9.99,32200,0,0,0,1,0,1
borderlands,19.99,8980,1,0,0,40,3,37
borderlands,19.99,8980,0,0,0,40,3,37
operation flashpoint: dragon rising,9.99,12830,1,0,0,3,2,3
tropico 3,9.99,23490,0,0,0,2,1,2
red faction guerrilla steam edition,19.99,20500,1,0,0,13,5,9
resident evil™ 5/ biohazard 5®,19.99,21690,1,0,0,6,3,4
resident evil™ 5/ biohazard 5®,19.99,21690,0,1,0,6,3,4
zuma's revenge!,4.99,3620,1,0,0,1,0,1
zuma's revenge!,4.99,3620,0,0,0,1,0,1
star wars™ - dark forces,5.99,32400,1,0,0,4,0,4
star wars™ jedi knight: dark forces ii,5.99,32380,1,0,0,2,0,2
star wars™ jedi knight - mysteries of the sith™,2.99,32390,1,0,0,0,0,1
star wars™ jedi knight ii - jedi outcast™,9.99,6030,1,0,0,2,0,2
star wars™ jedi knight - jedi academy™,9.99,6020,1,0,0,13,5,8
majesty 2,9.99,25980,0,0,0,1,2,0
madballs in babo:invasion,4.99,25700,0,0,0,1,1,1
aaaaaa!!! - a reckless disregard for gravity,9.99,15520,1,0,0,2,0,2
aaaaaa!!! - a reckless disregard for gravity,9.99,15520,0,0,0,2,0,2
mdk 2,9.99,38460,1,0,0,1,0,1
nation red,1.99,39800,1,0,0,7,1,6
nation red,1.99,39800,0,0,0,7,1,6
majesty gold hd,9.99,25990,0,0,0,1,0,1
red faction,9.99,20530,1,0,0,3,1,2
sherlock holmes: the mystery of the mummy,0.0,11130,0,1,0,0,0,1
sherlock holmes: the awakened - remastered edition,9.99,11140,0,1,0,1,0,1
hearts of iron iii,9.99,25890,0,0,0,9,2,9
batman: arkham asylum game of the year edition,19.99,35140,1,0,0,29,3,26
batman: arkham asylum game of the year edition,19.99,35140,0,1,0,29,3,26
darkest of days,19.99,37700,1,0,0,0,0,1
sniper elite,7.99,3700,1,0,0,1,0,2
bad rats: the rats' revenge,0.99,34900,0,0,0,69,25,60
loom™,5.99,32340,0,1,0,1,0,1
star wars™ starfighter™,5.99,32350,1,0,0,0,0,1
star wars™ starfighter™,5.99,32350,0,0,0,0,0,1
star wars™ republic commando™,9.99,6000,1,0,0,11,2,9
supreme ruler 2020 gold,9.99,25910,0,0,0,1,0,1
smashball,0.0,17730,0,0,0,0,1,0
smashball,0.0,17730,1,0,0,0,1,0
delta force 2,4.99,32630,1,0,0,1,0,1
evil genius,9.99,3720,0,0,0,3,1,2
empire: total war™ - elite units of the west,2.99,10604,0,0,0,1,0,1
spore™ galactic adventures,19.99,24720,1,0,0,3,1,2
spore™ galactic adventures,19.99,24720,0,0,0,3,1,2
arma 2,12.99,33900,1,0,0,5,0,5
arma 2,12.99,33900,0,0,0,5,0,5
trine enchanted edition,14.99,35700,1,0,0,7,0,7
trine enchanted edition,14.99,35700,0,1,0,7,0,7
trine enchanted edition,14.99,35700,0,0,0,7,0,7
overlord ii,9.99,12810,0,0,0,1,1,0
chains,4.99,11360,0,0,0,1,0,1
crayon physics deluxe,19.99,26900,0,0,0,1,0,2
men of war™,4.99,7830,0,0,0,3,1,2
killing floor,19.99,1250,1,0,0,306,59,254
necrovision,4.99,7860,1,0,0,2,1,1
zombie shooter,4.99,33130,1,0,0,0,0,1
zombie shooter,4.99,33130,0,0,0,0,0,1
battlestations pacific,8.99,8170,1,0,0,2,0,3
battlestations pacific,8.99,8170,0,0,0,2,0,3
velvet assassin,4.99,16720,1,0,0,2,0,2
plants vs. zombies goty edition,4.99,3590,0,0,0,6,1,5
and yet it moves,9.99,18700,1,0,0,1,2,1
and yet it moves,9.99,18700,0,0,0,1,2,1
judge dredd: dredd vs. death,7.99,3710,1,0,0,2,1,1
company of heroes: tales of valor,19.99,20540,0,0,0,2,0,2
braid,14.99,26800,0,0,0,6,0,6
caster,1.99,29800,1,0,0,8,2,8
caster,1.99,29800,0,1,0,8,2,8
caster,1.99,29800,0,0,0,8,2,8
hospital tycoon,4.99,11590,0,0,0,1,0,2
driver® parallel lines,9.99,21780,0,0,0,1,0,1
"warhammer 40,000: dawn of war ii",19.99,15620,0,0,0,13,3,11
empire: total war™,19.99,10500,0,0,0,33,5,28
slamit pinball big score,4.99,12430,0,0,0,1,1,0
the last remnant™,9.99,23310,0,0,0,2,1,1
grand ages: rome,9.99,23450,0,0,0,2,0,2
penumbra: black plague gold edition,9.99,22120,1,0,0,4,1,3
penumbra: black plague gold edition,9.99,22120,0,1,0,4,1,3
penumbra: black plague gold edition,9.99,22120,0,0,0,4,1,3
europa universalis iii complete,14.99,25800,0,0,0,2,0,2
fallout 3,9.99,22300,0,0,0,26,5,21
mount &amp; blade,9.99,22100,0,0,0,5,1,4
silent hill homecoming,39.99,19000,0,1,0,1,0,1
"precipice of darkness, episode two",7.99,18020,0,1,0,2,1,1
"precipice of darkness, episode two",7.99,18020,0,0,0,2,1,1
left 4 dead,19.99,500,1,0,0,29,4,26
call of duty: world at war,19.99,10090,1,0,0,39,3,37
prince of persia®: the sands of time,9.99,13600,1,0,0,3,0,3
prince of persia®: the sands of time,9.99,13600,0,1,0,3,0,3
need for speed undercover,9.99,17430,1,0,0,1,0,1
need for speed undercover,9.99,17430,0,0,0,1,0,1
penguins arena: sedna's world,5.99,11280,1,0,0,4,0,4
penguins arena: sedna's world,5.99,11280,0,0,0,4,0,4
strong bad's cool game for attractive people: season 1,19.99,8340,0,1,0,1,0,1
mass effect,19.99,17460,1,0,0,13,0,13
mass effect,19.99,17460,0,0,0,13,0,13
spore™ creepy &amp; cute parts pack,19.99,17440,0,0,0,2,0,2
spore™,19.99,17390,0,0,0,30,2,31
insurgency: modern infantry combat,0.0,17700,1,0,0,3,1,3
d.i.p.r.i.p. warm up,0.0,17530,0,0,0,2,1,1
zombie panic! source,0.0,17500,1,0,0,31,3,29
zombie panic! source,0.0,17500,0,0,1,31,3,29
zombie panic! source,0.0,17500,0,0,0,31,3,29
insecticide part 1,1.99,16710,1,0,0,2,0,2
insecticide part 1,1.99,16710,0,1,0,2,0,2
jack keane,9.99,12340,0,1,0,1,0,1
tom clancy's ghost recon®,9.99,15300,1,0,0,1,0,1
empires mod,0.0,17740,1,0,0,2,0,2
empires mod,0.0,17740,0,0,1,2,0,2
empires mod,0.0,17740,0,0,0,2,0,2
assassin's creed™: director's cut edition,19.99,15100,1,0,0,3,0,3
assassin's creed™: director's cut edition,19.99,15100,0,1,0,3,0,3
tom clancy's rainbow six® vegas 2,9.99,15120,1,0,0,4,1,3
trackmania united forever star edition,29.99,7200,0,0,0,2,0,3
portal,9.99,400,1,0,0,97,14,83
plant tycoon,9.99,16120,0,0,0,1,0,1
tom clancy's rainbow six lockdown™,9.99,15000,1,0,0,0,0,1
heroes of might &amp; magic v,9.99,15170,0,0,0,1,0,1
beyond good and evil™,9.99,15130,1,0,0,2,0,2
beyond good and evil™,9.99,15130,0,1,0,2,0,2
"precipice of darkness, episode one",7.99,18000,0,1,0,1,0,1
"precipice of darkness, episode one",7.99,18000,0,0,0,1,0,1
gumboy tournament,2.99,11230,0,0,0,2,1,2
trials 2: second edition,9.99,16600,0,0,0,1,0,1
darkstar one,9.99,12330,1,0,0,1,0,1
frontlines™: fuel of war™,19.99,9460,1,0,0,1,0,1
"warhammer® 40,000: dawn of war® - soulstorm",12.99,9450,0,0,0,9,2,8
race 07,3.99,8600,0,0,0,4,1,4
peggle extreme,0.0,3483,0,0,0,8,1,8
nexus - the jupiter incident,9.99,6420,0,0,0,1,0,1
civilization iv: beyond the sword,9.99,8800,0,0,0,2,0,2
company of heroes - legacy edition,19.99,4560,1,0,0,23,2,21
company of heroes - legacy edition,19.99,4560,0,0,0,23,2,21
gish,9.99,9500,0,0,0,1,0,1
doom 3,4.99,9050,1,0,0,2,1,2
quake iii arena,14.99,2200,1,0,0,2,0,2
doom 3 resurrection of evil,2.99,9070,1,0,0,0,0,1
commander keen,4.99,9180,1,0,0,3,1,3
team fortress 2,0.0,440,1,0,0,3322,275,3123
team fortress 2,0.0,440,0,0,1,3322,275,3123
half-life 2: episode two,7.99,420,1,0,0,19,2,17
alpha prime,4.99,2590,1,0,0,1,0,2
medieval ii: total war™ kingdoms,11.99,4780,0,0,0,3,2,1
call of duty® 4: modern warfare®,19.99,7940,1,0,0,13,3,12
kane and lynch: dead men™,6.99,8080,1,0,0,2,0,3
sam &amp; max 104: abe lincoln must die!,19.99,8230,1,0,0,1,0,1
sam &amp; max 104: abe lincoln must die!,19.99,8230,0,1,0,1,0,1
geometry wars: retro evolved,3.99,8400,0,0,0,4,0,4
just cause,6.99,6880,1,0,0,5,1,5
hitman: codename 47,6.99,6900,1,0,0,0,0,2
hitman 2: silent assassin,6.99,6850,1,0,0,3,2,1
battlestations: midway,6.99,6870,1,0,0,0,1,0
commandos: behind enemy lines,4.99,6800,1,0,0,2,1,1
hitman: blood money,8.99,6860,1,0,0,13,2,11
vampire: the masquerade - bloodlines,19.99,2600,1,0,0,6,0,6
s.t.a.l.k.e.r.: shadow of chernobyl,19.99,4500,1,0,0,6,2,5
s.t.a.l.k.e.r.: shadow of chernobyl,19.99,4500,0,0,0,6,2,5
thief: deadly shadows,8.99,6980,1,0,0,1,0,1
deus ex: game of the year edition,6.99,6910,1,0,0,15,3,14
peggle deluxe,4.99,3480,0,0,0,4,0,4
call of duty®,19.99,2620,1,0,0,3,1,2
psychonauts,9.99,3830,1,0,0,12,0,12
call of duty® 2,19.99,2630,1,0,0,1,0,1
call of duty: united offensive,19.99,2640,1,0,0,2,0,2
space empires v,14.99,1690,0,0,0,2,0,2
sid meier's civilization® iii complete,4.99,3910,0,0,0,4,0,4
sid meier's civilization® iv,19.99,3900,0,0,0,5,1,4
medieval ii: total war™,19.99,4700,0,0,0,18,2,16
counter-strike: source,19.99,240,1,0,0,214,23,202
half-life: source,9.99,280,1,0,0,6,0,7
half-life 2: deathmatch,4.99,320,1,0,0,10,3,8
half-life 2,9.99,220,1,0,0,181,22,167
sid meier's pirates!,9.99,3920,0,0,0,4,2,2
dungeon siege ii,6.99,39200,0,0,0,0,0,1
red orchestra: ostfront 41-45,9.99,1200,1,0,0,2,0,2
earth 2160,4.99,1900,0,0,0,0,0,1
half-life deathmatch: source,9.99,360,1,0,0,1,1,1
shadowgrounds,6.99,2500,1,0,0,1,0,1
half-life 2: episode one,7.99,380,1,0,0,14,1,14
x3: reunion,9.99,2810,0,0,0,1,0,1
iron warriors: t - 72 tank command,4.99,1670,0,0,0,0,1,0
uplink,9.99,1510,0,0,0,7,1,6
typer shark! deluxe,4.99,3450,0,0,0,1,0,1
feeding frenzy 2 deluxe,4.99,3390,0,0,0,3,0,3
insaniquarium deluxe,4.99,3320,0,0,0,5,2,3
team fortress classic,4.99,20,1,0,0,10,1,14
half-life: opposing force,4.99,50,1,0,0,3,0,4
ricochet,4.99,60,1,0,0,9,3,6
counter-strike,9.99,10,1,0,0,49,2,48
